"sep=;"
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;featuredItem;headerImage;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@image;socialIcons@icon;socialIcons@iconColor;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
dr-gazzah-habib;"Dr. gazzah habib";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;neurologie;kairouan-kairouan-nord;1;;"2 av. kortoba";1;1;1;77226319;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-kamoun-rachid;"Dr. kamoun rachid";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;anesthesie-reanimation;tunis-cite-el-khadra;1;;"clinique generale et cardio-vasculaire de tunis (i voie x2  el khadra";1;1;1;71788000;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-snoussi-hatem;"Dr. snoussi hatem";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;rhumatologie;tunis-bab-el-bhar;1;;"23 avenue des etats-unis d` amérique  tunis belvédère bab bhar 1000 tunis tunisie";1;1;1;"71.849.567/ 96889917";;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-kamel-moncef;"Dr. kamel moncef";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;medenine-djerba-houmt-souk;1;;"rue habib bourguiba houmet souk";1;1;1;75653618;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-hamrouni-abderrazak;"Dr. hamrouni abderrazak";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;gabes-gabes-medina;1;;"10  av. daghbagi";1;1;1;75272707;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-belkahia-mustapha;"Dr. belkahia mustapha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-interne;beja-beja-nord;1;;"rue 18 janvier";1;1;1;78451798;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-rekik-ridha;"Dr. rekik ridha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sfax-sfax-ville;1;;"av. 7 novembre imm. ibn khaldoun esc d";1;1;1;74403332;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-kallel-dhouha;"Dr. kallel dhouha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sfax-sfax-ville;1;;"cite des jardins imm n 34";1;1;1;74297197;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-belkhiria-riadh;"Dr. belkhiria riadh";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;monastir-monastir;1;;"clinique moufida av. 3 aout";1;1;1;73241041;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-kossomtini-khaled;"Dr. kossomtini khaled";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sfax-sfax-ville;1;;"14 av. habib bourguiba";1;1;1;74246698;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-bel-hadj-abdelwaheb;"Dr. bel hadj abdelwaheb";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sfax-sfax-ville;1;;"1  rue k. ibn walid";1;1;1;74227510;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-bouhlel-mounira;"Dr. bouhlel mounira";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sousse-akouda;1;;"33 av. de la republique akouda";1;1;1;73256490;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-lahouar-souhir;"Dr. lahouar souhir";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sousse-hammam-sousse;1;;"route de tunis imm ernez app 1 el menchia";1;1;1;73240878;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-baba-mohamed;"Dr. baba mohamed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;sousse-sousse-medina;1;;"rue tahar sfar";1;1;1;73227881;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-darej-noureddine;"Dr. darej noureddine";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;nabeul-nabeul;1;;"47 av. h. thameur";1;1;1;72287561;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-marzouki-mohamed-moez;"Dr. marzouki mohamed moez";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;ben-arous-rades;1;;"6  rue abdallah farhat";1;1;1;71441576;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-khalladi-moncef;"Dr. khalladi moncef";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;nabeul-nabeul;1;;"28  rue independance";1;1;1;72285051;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-meftah-mohsen;"Dr. meftah mohsen";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;ariana-ettadhamen;1;;"route de bizerte km 3 5";1;1;1;71752970;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-chelbi-tijani;"Dr. chelbi tijani";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;gafsa-redeyef;1;;"centre ville de redeyef";1;1;1;76250340;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-turki-ridha;"Dr. turki ridha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;ben-arous-fouchana;1;;"ville de naassen";1;1;1;71872522;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-hebacha-hamed;"Dr. hebacha hamed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;;1;;"75 av. salambo app 11 et 3";1;1;1;71294220;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-ben-hamida-abdelbasset;"Dr. ben hamida abdelbasset";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;ben-arous-ezzahra;1;;"33 av. habib bourguiba";1;1;1;71480782;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-nemsia-jamel;"Dr. nemsia jamel";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;beja-beja-nord;1;;"47 rue t. gharbi -";1;1;1;78451716;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-mouelhi-chekib;"Dr. mouelhi chekib";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-le-kram;1;;"lac palace tunis";1;1;1;71713506;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-zine-sami;"Dr. zine sami";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"16  rue de palestine";1;1;1;71831352;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-oueslati-boujemaa;"Dr. oueslati boujemaa";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-el-menzah;1;;"22  rue el jazira";1;1;1;71341526;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-marzouk-abderrazak;"Dr. marzouk abderrazak";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"4  rue de marseille";1;1;1;71352125;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-lemkecher-tahar;"Dr. lemkecher tahar";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"2  rue du 18 janvier 1952";1;1;1;71255228;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-kouki-marie-catherine;"Dr. kouki marie catherine";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-el-menzah;1;;"delta medical rue 7151 - el manar i";1;1;1;71873636;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-jelif-mohamed-fethi;"Dr. jelif mohamed fethi";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-le-kram;1;;"163 av. habib bourguiba";1;1;1;71742021;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-hamdoun-lotfi;"Dr. hamdoun lotfi";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"8  av. de carthage";1;1;1;71240092;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-gabsi-youssef;"Dr. gabsi youssef";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"15  rue j. abdennasser";1;1;1;71328851;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-guermassi-khaled;"Dr. guermassi khaled";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-souika;1;;"95 av. de londres";1;1;1;71337960;;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;
dr-el-gafsi-abderrahmen;"Dr. el gafsi abderrahmen";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"108  rue de palestine";1;1;1;71891472;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-chendoul-nasr;"Dr. chendoul nasr";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;chirurgie-generale;medenine-djerba-houmt-souk;1;;"route de mednine zarzis";1;1;1;75666590;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-othman-mohsen;"Dr. ben othman mohsen";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;zaghouan-saouaf;1;;"ville de saouaf";1;1;1;72659735;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-kaabar-nasr;"Dr. kaabar nasr";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;medenine-djerba-houmt-souk;1;;"rue m` hamed badrae houmet souk";1;1;1;75650203;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-azaiez-nejiba;"Dr. azaiez nejiba";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;carcinologie-medicale;tunis-bab-el-bhar;1;;"16  rue ibn jazzar la fayette";1;1;1;71782592;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-el-ouni-fethi;"Dr. el ouni fethi";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;tunis-el-omrane-superieur;1;;"30  rue 6644";1;1;1;71929444;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-chaabouni-mondher;"Dr. chaabouni mondher";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"10  rue de hollande";1;1;1;71257281;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bellalouna-meryem;"Dr. bellalouna meryem";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-le-bardo;1;;"33  av. habib bourguiba";1;1;1;71881753;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-mansour-abdelhakim;"Dr. ben mansour abdelhakim";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-bab-el-bhar;1;;"129 av. de la liberte";1;1;1;71796896;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bahri-nizar;"Dr. bahri nizar";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-cite-el-khadra;1;;"92  av. louis braille";1;1;1;71806090;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-mnif-lamia;"Dr. mnif lamia";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;ariana-ariana-ville;1;;"9  rue sidi ammar";1;1;1;71716441;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bouhdiba-mohamed-ali;"Dr. bouhdiba mohamed ali";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;ariana-ariana-ville;1;;"3  av. de la liberte el menzah 5";1;1;1;71750327;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-abbassi-meriem;"Dr. abbassi meriem";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;tunis-el-menzah;1;;"28  rue mosbah jarbou el manar 2";1;1;1;71870852;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ounifi-fadhel;"Dr. ounifi fadhel";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;jendouba-tabarka;1;;"11  rue m` hamed ali 1er etage";1;1;1;78671650;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ftouhi-belhassen-adel;"Dr. ftouhi belhassen adel";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;ariana-ariana-ville;1;;"cite jamil bloc b el menzah vi";1;1;1;71236056;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-othman-foued;"Dr. ben othman foued";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;bizerte-bizerte-nord;1;;"15  place de l` uma (en face de la policlinique cns";1;1;1;"72420220 - 72423911";;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-nailli-mehrezia;"Dr. nailli mehrezia";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;monastir-monastir;1;;"av. de la republique monastir";1;1;1;73460011;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-hochlef-samir;"Dr. hochlef samir";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;sousse-sousse-medina;1;;"clinique des oliviers bd du 7 nov -";1;1;1;73242453;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-rhouma-aida;"Dr. ben rhouma aida";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;nabeul-nabeul;1;;"144 av. habib bourguiba kelibia";1;1;1;72275880;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-harbi-mohamed;"Dr. harbi mohamed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;tunis-bab-el-bhar;1;;"5 av.des etats unis";1;1;1;"71794444 - 71792525";;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-saffar-hedia;"Dr. saffar hedia";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;nabeul-menzel-bouzelfa;1;;"6  rue el amerine";1;1;1;72223041;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-tarzi-brahem-hichem;"Dr. tarzi brahem hichem";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-interne;tunis-el-menzah;1;;"delta medical rue 7151 - el manar i";1;1;1;71872653;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bouslah-fathia;"Dr. bouslah fathia";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;mahdia-el-jem;1;;"nouvelle cite n 98 el jem";1;1;1;73630276;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bouguerra-mustapha;"Dr. bouguerra mustapha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-interne;bizerte-bizerte-nord;1;;"94  rue 2 mars";1;1;1;72444188;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-mejri-mohamed-ridha;"Dr. mejri mohamed ridha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;tunis-bab-souika;1;;"24 bis  bld bab bnat";1;1;1;71223982;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-fredj-mohamed;"Dr. fredj mohamed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;tunis-bab-el-bhar;1;;"13  rue belgique";1;1;1;71323864;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-amor-najet;"Dr. ben amor najet";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gastro-hepathologie;tunis-cite-el-khadra;1;;"clinique generale et cardio-vasculaire de tunis (i voie x2  el khadra";1;1;1;71802776;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-tellissi-taoufik;"Dr. tellissi taoufik";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;orl-et-stomatologie;tunis-le-kram;1;;"6  rue lagha";1;1;1;72276829;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-kolsi-riadh;"Dr. kolsi riadh";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;rhumatologie;sfax-sfax-ville;1;;"av. 7 novembre imm. el farabi";1;1;1;74401947;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-hamza-m-hamed;"Dr. hamza m` hamed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;rhumatologie;tunis-cite-el-khadra;1;;"clinique generale et cardio-vasculaire de tunis (i voie x2  el khadra";1;1;1;71801100;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-boujemla-brahim;"Dr. boujemla brahim";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;orl-et-stomatologie;tunis-la-marsa;1;;"2  rue hopital";1;1;1;71278944;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-triki-rafak;"Dr. triki rafak";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;rhumatologie;tunis-el-menzah;1;;"residence yamama bloc b (app 1) rue 7151 el manar 1";1;1;1;71871219;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-annabi-mohamed;"Dr. annabi mohamed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;gabes-gabes-medina;1;;"av. de la republique";1;1;1;75272627;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-abdelkefi-mohamed-mondher;"Dr. abdelkefi mohamed mondher";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;rhumatologie;tunis-bab-el-bhar;1;;"clinique ettaoufik-tunis boulevard du 7 nov";1;1;1;71794090;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-hadrich-mohsen;"Dr. hadrich mohsen";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;sfax-sfax-ville;1;;"rue taieb mhiri-imm.jawhara -";1;1;1;74211907;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-fitouri-abdessatar;"Dr. fitouri abdessatar";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;beja-beja-nord;1;;"16  rue khaireddine beja";1;1;1;78453673;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ledjeri-mohamed-habib;"Dr. ledjeri mohamed habib";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;tunis-sidi-el-bechir;1;;"50  av. bab jedid";1;1;1;"71252618 - 71332586";;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-charrad-afef;"Dr. charrad afef";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;tunis-el-menzah;1;;"residence jinene impasse n1 manar i";1;1;1;71873830;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bedoui-abdelkarim;"Dr. bedoui abdelkarim";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;monastir-monastir;1;;"av. h bourguiba imb ghedir";1;1;1;73464630;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-hasnaoui-abderraouf;"Dr. hasnaoui abderraouf";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;gafsa-gafsa-sud;1;;"av. ibn mardhou";1;1;1;76225403;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-turki-salem;"Dr. turki salem";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;anesthesie-reanimation;tunis-el-menzah;1;;"clinique el manar 3  rue 7209";1;1;1;71510659;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-zaiem-abdelkarim;"Dr. zaiem abdelkarim";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;gynecologie-obstetrique;nabeul-nabeul;1;;"48  rue slaheddine ayoubi-";1;1;1;72287267;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-mheni-samir;"Dr. mheni samir";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;zaghouan-nadhour;1;;"av. habib bourguiba nadhour";1;1;1;72678557;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-knaissi-tahar;"Dr. knaissi tahar";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;nutrition-dietetique;bizerte-bizerte-nord;1;;"50 av. habib bourguiba";1;1;1;72423379;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-guelmami-mohamed-el-hedi;"Dr. guelmami mohamed el hedi";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;tunis-bab-souika;1;;"97 bis  rue bab el khadra tunis";1;1;1;71764033;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-omrani-adel;"Dr. omrani adel";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;psychiatrie;tunis-bab-el-bhar;1;;"21  rue koweit";1;1;1;71796131;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-chebbi-ammar;"Dr. chebbi ammar";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;kef-sakiet-sidi-youssef;1;;"6 complexe commercial";1;1;1;78258403;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-bali-faycal;"Dr. bali faycal";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;gabes-gabes-medina;1;;"59 av. m` hamed ali";1;1;1;75274110;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-aouine-hafedh;"Dr. aouine hafedh";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;sousse-kalaa-seghira;1;;"81 av. habib bourguiba";1;1;1;73249313;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-souissi-raoudha;"Dr. souissi raoudha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;ben-arous-ben-arous;1;;"4 av. de france";1;1;1;71386217;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ksiksi-mongi;"Dr. ksiksi mongi";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;medenine-medenine-nord;1;;"73 av. 2 mai 1966 mednine";1;1;1;75642300;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-kammoun-radhouane;"Dr. kammoun radhouane";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;sfax-sfax-ville;1;;"rue haffouz imm. intilaka bloc a1 cabinet n°3";1;1;1;"74228806- 74261278";;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-aissa-abdelfattah;"Dr. aissa abdelfattah";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;monastir-ksar-hellal;1;;"place de l` independance ksar hellal";1;1;1;73745643;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-gastli-farouk;"Dr. gastli farouk";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;nabeul-nabeul;1;;"41  rue h.chaker";1;1;1;72285083;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-tanabene-ahmed;"Dr. tanabene ahmed";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;tunis-el-menzah;1;;"delta medical rue 7151 - el manar i";1;1;1;71870091;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-marrakchi-ridha;"Dr. marrakchi ridha";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pediatrie;sfax-sfax-ville;1;;"38 av. habib bourguiba";1;1;1;74228032;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-feki-abdelwaheb;"Dr. feki abdelwaheb";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;tunis-bab-el-bhar;1;;"16 rue de syrie 1002";1;1;1;"71835222 - 98318801";;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-miled-mohamed-taieb;"Dr. ben miled mohamed taieb";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pneumologie;tunis-bab-el-bhar;1;;"clinique ettaoufik-tunis boulevard du 7 nov";1;1;1;71847324;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-chaabouni-sondes;"Dr. chaabouni sondes";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;ophtalmologie;tunis-el-menzah;1;;"10  av. youssef rouissi el mannar 2";1;1;1;"71885915 - 71757107";;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-rejeb-sadok;"Dr. rejeb sadok";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;orl-et-stomatologie;tunis-bab-el-bhar;1;;"44 av. de la liberte";1;1;1;71799663;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-laabidi-belgacem;"Dr. laabidi belgacem";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;gafsa-metlaoui;1;;"route de tozeur metlaoui";1;1;1;76645094;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-masmoudi-habib;"Dr. masmoudi habib";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;zaghouan-el-fahs;1;;"55  av.bourguiba";1;1;1;72670321;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ben-ayed-mourad;"Dr. ben ayed mourad";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;medecine-generale;gabes-ghannouch;1;;"av. habib bourguiba";1;1;1;75230539;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-zouari-adel;"Dr. zouari adel";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pediatrie;sfax-sakiet-ezzit;1;;"centre ibn nafis esc e rte de tunis km4";1;1;1;74216111;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-kallel-habib;"Dr. kallel habib";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pediatrie;sfax-mahres;1;;"imm. trefle - rue 2 mars";1;1;1;74290412;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-boujelben-najeh;"Dr. boujelben najeh";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pediatrie;sfax-sfax-ville;1;;"av. des martyrs les galeries";1;1;1;74263312;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
dr-ghali-brahim;"Dr. ghali brahim";publish;;;1;0;"2014-07-17 08:28:44";closed;open;;pediatrie;kairouan-kairouan-nord;1;;"rue ali belhouane";1;1;1;77227836;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;
